Recipe_id,Region,Sub_region,Continent
88868,Mexican,Mexican,Latin American
88869,Mexican,Mexican,Latin American
88870,Mexican,Mexican,Latin American
88871,Mexican,Mexican,Latin American
88872,Mexican,Mexican,Latin American
88873,Mexican,Mexican,Latin American
88874,Mexican,Mexican,Latin American
88875,Mexican,Mexican,Latin American
88876,Mexican,Mexican,Latin American
88877,Mexican,Mexican,Latin American
88878,Mexican,Mexican,Latin American
88879,Mexican,Mexican,Latin American
88880,Mexican,Mexican,Latin American
88881,Mexican,Mexican,Latin American
88882,Mexican,Mexican,Latin American
88883,Mexican,Mexican,Latin American
88884,Mexican,Mexican,Latin American
88885,Mexican,Mexican,Latin American
88886,Mexican,Mexican,Latin American
88887,Mexican,Mexican,Latin American
88888,Mexican,Mexican,Latin American
88889,Mexican,Mexican,Latin American
88890,Mexican,Mexican,Latin American
88891,Mexican,Mexican,Latin American
88892,Mexican,Mexican,Latin American
88893,Mexican,Mexican,Latin American
88894,Mexican,Mexican,Latin American
88895,Mexican,Mexican,Latin American
88896,Mexican,Mexican,Latin American
88897,Mexican,Mexican,Latin American
88898,Mexican,Mexican,Latin American
88899,Mexican,Mexican,Latin American
88900,Mexican,Mexican,Latin American
88901,Mexican,Mexican,Latin American
88902,Mexican,Mexican,Latin American
88903,Mexican,Mexican,Latin American
88904,Mexican,Mexican,Latin American
88905,Mexican,Mexican,Latin American
88906,Mexican,Mexican,Latin American
88907,Mexican,Mexican,Latin American
88908,Mexican,Mexican,Latin American
88909,Mexican,Mexican,Latin American
88910,Mexican,Mexican,Latin American
88911,Mexican,Mexican,Latin American
88912,Mexican,Mexican,Latin American
88913,Mexican,Mexican,Latin American
88914,Mexican,Mexican,Latin American
88915,Mexican,Mexican,Latin American
88916,Mexican,Mexican,Latin American
88917,Mexican,Mexican,Latin American
88918,Mexican,Mexican,Latin American
88919,Mexican,Mexican,Latin American
88920,Mexican,Mexican,Latin American
88921,Mexican,Mexican,Latin American
88922,Mexican,Mexican,Latin American
88923,Mexican,Mexican,Latin American
88924,Mexican,Mexican,Latin American
88925,Mexican,Mexican,Latin American
88926,Mexican,Mexican,Latin American
88927,Mexican,Mexican,Latin American
88928,Mexican,Mexican,Latin American
88929,Mexican,Mexican,Latin American
88930,Mexican,Mexican,Latin American
88931,Mexican,Mexican,Latin American
88932,Mexican,Mexican,Latin American
88933,Mexican,Mexican,Latin American
88934,Mexican,Mexican,Latin American
88935,Mexican,Mexican,Latin American
88936,Mexican,Mexican,Latin American
88937,Mexican,Mexican,Latin American
88938,Mexican,Mexican,Latin American
88939,Mexican,Mexican,Latin American
88940,Mexican,Mexican,Latin American
88941,Mexican,Mexican,Latin American
88942,Mexican,Mexican,Latin American
88943,Mexican,Mexican,Latin American
88944,Mexican,Mexican,Latin American
88945,Mexican,Mexican,Latin American
88946,Mexican,Mexican,Latin American
88947,Mexican,Mexican,Latin American
88948,Mexican,Mexican,Latin American
88949,Mexican,Mexican,Latin American
88950,Mexican,Mexican,Latin American
88951,Mexican,Mexican,Latin American
88952,Mexican,Mexican,Latin American
88953,Mexican,Mexican,Latin American
88954,Mexican,Mexican,Latin American
88955,Mexican,Mexican,Latin American
88956,Mexican,Mexican,Latin American
88957,Mexican,Mexican,Latin American
88958,Mexican,Mexican,Latin American
88959,Mexican,Mexican,Latin American
88960,Mexican,Mexican,Latin American
88961,Mexican,Mexican,Latin American
88962,Mexican,Mexican,Latin American
88963,Mexican,Mexican,Latin American
88964,Mexican,Mexican,Latin American
88965,Mexican,Mexican,Latin American
88966,Mexican,Mexican,Latin American
88967,Mexican,Mexican,Latin American
88968,Mexican,Mexican,Latin American
88969,Mexican,Mexican,Latin American
88970,Mexican,Mexican,Latin American
88971,Mexican,Mexican,Latin American
88972,Mexican,Mexican,Latin American
88973,Mexican,Mexican,Latin American
88974,Mexican,Mexican,Latin American
88975,Mexican,Mexican,Latin American
88976,Mexican,Mexican,Latin American
88977,Mexican,Mexican,Latin American
88978,Mexican,Mexican,Latin American
88979,Mexican,Mexican,Latin American
88980,Mexican,Mexican,Latin American
88981,Mexican,Mexican,Latin American
88982,Mexican,Mexican,Latin American
88983,Mexican,Mexican,Latin American
88984,Mexican,Mexican,Latin American
88985,Mexican,Mexican,Latin American
88986,Mexican,Mexican,Latin American
88987,Mexican,Mexican,Latin American
88988,Mexican,Mexican,Latin American
88989,Mexican,Mexican,Latin American
88990,Mexican,Mexican,Latin American
88991,Mexican,Mexican,Latin American
88992,Mexican,Mexican,Latin American
88993,Mexican,Mexican,Latin American
88994,Mexican,Mexican,Latin American
88995,Mexican,Mexican,Latin American
88996,Mexican,Mexican,Latin American
88997,Mexican,Mexican,Latin American
88998,Mexican,Mexican,Latin American
88999,Mexican,Mexican,Latin American
89000,Mexican,Mexican,Latin American
89001,Mexican,Mexican,Latin American
89002,Mexican,Mexican,Latin American
89003,Mexican,Mexican,Latin American
89004,Mexican,Mexican,Latin American
89005,Mexican,Mexican,Latin American
89006,Mexican,Mexican,Latin American
89007,Mexican,Mexican,Latin American
89008,Mexican,Mexican,Latin American
89009,Mexican,Mexican,Latin American
89010,Mexican,Mexican,Latin American
89011,Mexican,Mexican,Latin American
89012,Mexican,Mexican,Latin American
89013,Mexican,Mexican,Latin American
89014,Mexican,Mexican,Latin American
89015,Mexican,Mexican,Latin American
89016,Mexican,Mexican,Latin American
89017,Mexican,Mexican,Latin American
89018,Mexican,Mexican,Latin American
89019,Mexican,Mexican,Latin American
89020,Mexican,Mexican,Latin American
89021,Mexican,Mexican,Latin American
89022,Mexican,Mexican,Latin American
89023,Mexican,Mexican,Latin American
89024,Mexican,Mexican,Latin American
89025,Mexican,Mexican,Latin American
89026,Mexican,Mexican,Latin American
89027,Mexican,Mexican,Latin American
89028,Mexican,Mexican,Latin American
89029,Mexican,Mexican,Latin American
89030,Mexican,Mexican,Latin American
89031,Mexican,Mexican,Latin American
89032,Mexican,Mexican,Latin American
89033,Mexican,Mexican,Latin American
89034,Mexican,Mexican,Latin American
89035,Mexican,Mexican,Latin American
89036,Mexican,Mexican,Latin American
89037,Mexican,Mexican,Latin American
89038,Mexican,Mexican,Latin American
89039,Mexican,Mexican,Latin American
89040,Mexican,Mexican,Latin American
89041,Mexican,Mexican,Latin American
89042,Mexican,Mexican,Latin American
89043,Mexican,Mexican,Latin American
89044,Mexican,Mexican,Latin American
89045,Mexican,Mexican,Latin American
89046,Mexican,Mexican,Latin American
89047,Mexican,Mexican,Latin American
89048,Mexican,Mexican,Latin American
89049,Mexican,Mexican,Latin American
89050,Mexican,Mexican,Latin American
89051,Mexican,Mexican,Latin American
89052,Mexican,Mexican,Latin American
89053,Mexican,Mexican,Latin American
89054,Mexican,Mexican,Latin American
89055,Mexican,Mexican,Latin American
89056,Mexican,Mexican,Latin American
89057,Mexican,Mexican,Latin American
89058,Mexican,Mexican,Latin American
89059,Mexican,Mexican,Latin American
89060,Mexican,Mexican,Latin American
89061,Mexican,Mexican,Latin American
89062,Mexican,Mexican,Latin American
89063,Mexican,Mexican,Latin American
89064,Mexican,Mexican,Latin American
89065,Mexican,Mexican,Latin American
89066,Mexican,Mexican,Latin American
89067,Mexican,Mexican,Latin American
89068,Mexican,Mexican,Latin American
89069,Mexican,Mexican,Latin American
89070,Mexican,Mexican,Latin American
89071,Mexican,Mexican,Latin American
89072,Mexican,Mexican,Latin American
89073,Mexican,Mexican,Latin American
89074,Mexican,Mexican,Latin American
89075,Mexican,Mexican,Latin American
89076,Mexican,Mexican,Latin American
89077,Mexican,Mexican,Latin American
89078,Mexican,Mexican,Latin American
89079,Mexican,Mexican,Latin American
89080,Mexican,Mexican,Latin American
89081,Mexican,Mexican,Latin American
89082,Mexican,Mexican,Latin American
89083,Mexican,Mexican,Latin American
89084,Mexican,Mexican,Latin American
89085,Mexican,Mexican,Latin American
89086,Mexican,Mexican,Latin American
89087,Mexican,Mexican,Latin American
89088,Mexican,Mexican,Latin American
89089,Mexican,Mexican,Latin American
89090,Mexican,Mexican,Latin American
89091,Mexican,Mexican,Latin American
89092,Mexican,Mexican,Latin American
89093,Mexican,Mexican,Latin American
89094,Mexican,Mexican,Latin American
89095,Mexican,Mexican,Latin American
89096,Mexican,Mexican,Latin American
89097,Mexican,Mexican,Latin American
89098,Mexican,Mexican,Latin American
89099,Mexican,Mexican,Latin American
89100,Mexican,Mexican,Latin American
89101,Mexican,Mexican,Latin American
89102,Mexican,Mexican,Latin American
89103,Mexican,Mexican,Latin American
89104,Mexican,Mexican,Latin American
89105,Mexican,Mexican,Latin American
89106,Mexican,Mexican,Latin American
89107,Mexican,Mexican,Latin American
89108,Mexican,Mexican,Latin American
89109,Mexican,Mexican,Latin American
89110,Mexican,Mexican,Latin American
89111,Mexican,Mexican,Latin American
89112,Mexican,Mexican,Latin American
89113,Mexican,Mexican,Latin American
89114,Mexican,Mexican,Latin American
89115,Mexican,Mexican,Latin American
89116,Mexican,Mexican,Latin American
89117,Mexican,Mexican,Latin American
89118,Mexican,Mexican,Latin American
89119,Mexican,Mexican,Latin American
89120,Mexican,Mexican,Latin American
89121,Mexican,Mexican,Latin American
89122,Mexican,Mexican,Latin American
89123,Mexican,Mexican,Latin American
89124,Mexican,Mexican,Latin American
89125,Mexican,Mexican,Latin American
89126,Mexican,Mexican,Latin American
89127,Mexican,Mexican,Latin American
89128,Mexican,Mexican,Latin American
89129,Mexican,Mexican,Latin American
89130,Mexican,Mexican,Latin American
89131,Mexican,Mexican,Latin American
89132,Mexican,Mexican,Latin American
89133,Mexican,Mexican,Latin American
89134,Mexican,Mexican,Latin American
89135,Mexican,Mexican,Latin American
89136,Mexican,Mexican,Latin American
89137,Mexican,Mexican,Latin American
89138,Mexican,Mexican,Latin American
89139,Mexican,Mexican,Latin American
89140,Mexican,Mexican,Latin American
89141,Mexican,Mexican,Latin American
89142,Mexican,Mexican,Latin American
89143,Mexican,Mexican,Latin American
89144,Mexican,Mexican,Latin American
89145,Mexican,Mexican,Latin American
89146,Mexican,Mexican,Latin American
89147,Mexican,Mexican,Latin American
89148,Mexican,Mexican,Latin American
89149,Mexican,Mexican,Latin American
89150,Mexican,Mexican,Latin American
89151,Mexican,Mexican,Latin American
89152,Mexican,Mexican,Latin American
89153,Mexican,Mexican,Latin American
89154,Mexican,Mexican,Latin American
89155,Mexican,Mexican,Latin American
89156,Mexican,Mexican,Latin American
89157,Mexican,Mexican,Latin American
89158,Mexican,Mexican,Latin American
89159,Mexican,Mexican,Latin American
89160,Mexican,Mexican,Latin American
89161,Mexican,Mexican,Latin American
89162,Mexican,Mexican,Latin American
89163,Mexican,Mexican,Latin American
89164,Mexican,Mexican,Latin American
89165,Mexican,Mexican,Latin American
89166,Mexican,Mexican,Latin American
89167,Mexican,Mexican,Latin American
89168,Mexican,Mexican,Latin American
89169,Mexican,Mexican,Latin American
89170,Mexican,Mexican,Latin American
89171,Mexican,Mexican,Latin American
89172,Mexican,Mexican,Latin American
89173,Mexican,Mexican,Latin American
89174,Mexican,Mexican,Latin American
89175,Mexican,Mexican,Latin American
89176,Mexican,Mexican,Latin American
89177,Mexican,Mexican,Latin American
89178,Mexican,Mexican,Latin American
89179,Mexican,Mexican,Latin American
89180,Mexican,Mexican,Latin American
89181,Mexican,Mexican,Latin American
89182,Mexican,Mexican,Latin American
89183,Mexican,Mexican,Latin American
89184,Mexican,Mexican,Latin American
89185,Mexican,Mexican,Latin American
89186,Mexican,Mexican,Latin American
89187,Mexican,Mexican,Latin American
89188,Mexican,Mexican,Latin American
89189,Mexican,Mexican,Latin American
89190,Mexican,Mexican,Latin American
89191,Mexican,Mexican,Latin American
89192,Mexican,Mexican,Latin American
89193,Mexican,Mexican,Latin American
89194,Mexican,Mexican,Latin American
89195,Mexican,Mexican,Latin American
89196,Mexican,Mexican,Latin American
89197,Mexican,Mexican,Latin American
89198,Mexican,Mexican,Latin American
89199,Mexican,Mexican,Latin American
89200,Mexican,Mexican,Latin American
89201,Mexican,Mexican,Latin American
89202,Mexican,Mexican,Latin American
89203,Mexican,Mexican,Latin American
89204,Mexican,Mexican,Latin American
89205,Mexican,Mexican,Latin American
89206,Mexican,Mexican,Latin American
89207,Mexican,Mexican,Latin American
89208,Mexican,Mexican,Latin American
89209,Mexican,Mexican,Latin American
89210,Mexican,Mexican,Latin American
89211,Mexican,Mexican,Latin American
89212,Mexican,Mexican,Latin American
89213,Mexican,Mexican,Latin American
89214,Mexican,Mexican,Latin American
89215,Mexican,Mexican,Latin American
89216,Mexican,Mexican,Latin American
89217,Mexican,Mexican,Latin American
89218,Mexican,Mexican,Latin American
89219,Mexican,Mexican,Latin American
89220,Mexican,Mexican,Latin American
89221,Mexican,Mexican,Latin American
89222,Mexican,Mexican,Latin American
89223,Mexican,Mexican,Latin American
89224,Mexican,Mexican,Latin American
89225,Mexican,Mexican,Latin American
89226,Mexican,Mexican,Latin American
89227,Mexican,Mexican,Latin American
89228,Mexican,Mexican,Latin American
89229,Mexican,Mexican,Latin American
89230,Mexican,Mexican,Latin American
89231,Mexican,Mexican,Latin American
89232,Mexican,Mexican,Latin American
89233,Mexican,Mexican,Latin American
89234,Mexican,Mexican,Latin American
89235,Mexican,Mexican,Latin American
89236,Mexican,Mexican,Latin American
89237,Mexican,Mexican,Latin American
89238,Mexican,Mexican,Latin American
89239,Mexican,Mexican,Latin American
89240,Mexican,Mexican,Latin American
89241,Mexican,Mexican,Latin American
89242,Mexican,Mexican,Latin American
89243,Mexican,Mexican,Latin American
89244,Mexican,Mexican,Latin American
89245,Mexican,Mexican,Latin American
89246,Mexican,Mexican,Latin American
89247,Mexican,Mexican,Latin American
89248,Mexican,Mexican,Latin American
89249,Mexican,Mexican,Latin American
89250,Mexican,Mexican,Latin American
89251,Mexican,Mexican,Latin American
89252,Mexican,Mexican,Latin American
89253,Mexican,Mexican,Latin American
89254,Mexican,Mexican,Latin American
89255,Mexican,Mexican,Latin American
89256,Mexican,Mexican,Latin American
89257,Mexican,Mexican,Latin American
89258,Mexican,Mexican,Latin American
89259,Mexican,Mexican,Latin American
89260,Mexican,Mexican,Latin American
89261,Mexican,Mexican,Latin American
89262,Mexican,Mexican,Latin American
89263,Mexican,Mexican,Latin American
89264,Mexican,Mexican,Latin American
89265,Mexican,Mexican,Latin American
89266,Mexican,Mexican,Latin American
89267,Mexican,Mexican,Latin American
89268,Mexican,Mexican,Latin American
89269,Mexican,Mexican,Latin American
89270,Mexican,Mexican,Latin American
89271,Mexican,Mexican,Latin American
89272,Mexican,Mexican,Latin American
89273,Mexican,Mexican,Latin American
89274,Mexican,Mexican,Latin American
89275,Mexican,Mexican,Latin American
89276,Mexican,Mexican,Latin American
89277,Mexican,Mexican,Latin American
89278,Mexican,Mexican,Latin American
89279,Mexican,Mexican,Latin American
89280,Mexican,Mexican,Latin American
89281,Mexican,Mexican,Latin American
89282,Mexican,Mexican,Latin American
89283,Mexican,Mexican,Latin American
89284,Mexican,Mexican,Latin American
89285,Mexican,Mexican,Latin American
89286,Mexican,Mexican,Latin American
89287,Mexican,Mexican,Latin American
89288,Mexican,Mexican,Latin American
89289,Mexican,Mexican,Latin American
89290,Mexican,Mexican,Latin American
89291,Mexican,Mexican,Latin American
89292,Mexican,Mexican,Latin American
89293,Mexican,Mexican,Latin American
89294,Mexican,Mexican,Latin American
89295,Mexican,Mexican,Latin American
89296,Mexican,Mexican,Latin American
89297,Mexican,Mexican,Latin American
89298,Mexican,Mexican,Latin American
89299,Mexican,Mexican,Latin American
89300,Mexican,Mexican,Latin American
89301,Mexican,Mexican,Latin American
89302,Mexican,Mexican,Latin American
89303,Mexican,Mexican,Latin American
89304,Mexican,Mexican,Latin American
89305,Mexican,Mexican,Latin American
89306,Mexican,Mexican,Latin American
89307,Mexican,Mexican,Latin American
89308,Mexican,Mexican,Latin American
